date,week,year_x,region,urgences_grippe,urgences_totales,temperature,humidity,region_code,population_totale,pct_65_plus,year_y,source,vaccination_2020,vaccination_2021,vaccination_2022,vaccination_2023,vaccination_2024,vaccination_2025,incidence_nationale,risk_density,risk_age,risk_weather,risk_vaccination,month,risk_seasonal,urgences_ma4,urgences_trend,risk_trend,urgences_zscore,risk_anomaly,alert_score
2022-01-23,3,2022,Île-de-France,80.0,804.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,21.7,2,1,1,1,1,2,54.25,1.4746543778801844,1,0.21718054656887562,1,65.0
2022-01-30,4,2022,Île-de-France,129.0,1289.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,45.45,2,1,1,1,1,2,78.75,1.638095238095238,2,1.9377186490276912,1,75.0
2022-02-06,5,2022,Île-de-France,140.0,1399.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,24.59,2,1,1,1,2,2,99.0,1.4141414141414141,1,-0.42319343284449906,1,65.0
2022-02-13,6,2022,Île-de-France,125.0,1253.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,24.88,2,1,1,1,2,2,118.5,1.0548523206751055,1,-0.8158471334218695,1,65.0
2022-02-20,7,2022,Île-de-France,177.0,1768.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,20.42,2,1,1,1,2,2,142.75,1.2399299474605954,1,0.5453523619130148,1,65.0
2022-02-27,8,2022,Île-de-France,164.0,1644.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,48.04,2,1,1,1,2,2,151.5,1.0825082508250825,1,0.20505248807929374,1,65.0
2022-03-06,9,2022,Île-de-France,212.0,2123.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,67.41,2,1,1,1,3,2,169.5,1.2507374631268438,1,-1.3689495919588788,1,65.0
2022-03-13,10,2022,Île-de-France,236.0,2361.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,35.37,2,1,1,1,3,2,197.25,1.1964512040557669,1,-0.777563368232643,1,65.0
2022-03-20,11,2022,Île-de-France,291.0,2911.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,82.19,2,1,1,1,3,2,225.75,1.2890365448504983,1,0.5776967278066473,1,65.0
2022-03-27,12,2022,Île-de-France,329.0,3293.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,53.57,2,1,1,1,3,2,267.0,1.2322097378277153,1,1.5140582487065206,1,65.0
2022-04-03,13,2022,Île-de-France,325.0,3253.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,50.07,2,1,1,1,4,1,295.25,1.100762066045724,1,-1.6376579675621146,1,57.50000000000001
2022-04-10,14,2022,Île-de-France,369.0,3690.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,64.77,2,1,1,1,4,1,328.5,1.1232876712328768,1,-0.26147480154353125,1,57.50000000000001
2022-04-17,15,2022,Île-de-France,389.0,3894.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,73.66,2,1,1,1,4,1,353.0,1.1019830028328612,1,0.36406300119218843,1,57.50000000000001
2022-04-24,16,2022,Île-de-France,395.0,3953.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,60.28,2,1,1,1,4,1,369.5,1.0690121786197564,1,0.5517243420129043,1,57.50000000000001
2022-05-01,17,2022,Île-de-France,423.0,4230.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,78.0,2,1,1,1,5,1,394.0,1.0736040609137056,1,-1.0993861800439946,1,57.50000000000001
2022-05-08,18,2022,Île-de-France,457.0,4566.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,74.95,2,1,1,1,5,1,416.0,1.0985576923076923,1,0.2079150029616873,1,57.50000000000001
2022-05-15,19,2022,Île-de-France,445.0,4448.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,79.19,2,1,1,1,5,1,430.0,1.0348837209302326,1,-0.2534854145697298,1,57.50000000000001
2022-05-22,20,2022,Île-de-France,434.0,4345.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,109.6,2,1,1,1,5,1,439.75,0.9869243888573053,1,-0.6764357973068621,1,57.50000000000001
2022-05-29,21,2022,Île-de-France,444.0,4435.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,86.42,2,1,1,1,5,1,445.0,0.9977528089887641,1,-0.29193544936401455,1,57.50000000000001
2022-06-05,22,2022,Île-de-France,459.0,4593.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,90.25,2,1,1,1,6,1,445.5,1.0303030303030303,1,-0.5455424983813758,1,57.50000000000001
2022-06-12,23,2022,Île-de-France,460.0,4595.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,85.61,2,1,1,1,6,1,449.25,1.0239287701725097,1,-0.47987534579843255,1,57.50000000000001
2022-06-19,24,2022,Île-de-France,457.0,4575.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,92.15,2,1,1,1,6,1,455.0,1.0043956043956044,1,-0.6768768035472624,1,57.50000000000001
2022-06-26,25,2022,Île-de-France,496.0,4957.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,88.33,2,1,1,1,6,1,468.0,1.0598290598290598,1,1.8841421471875257,1,57.50000000000001
2022-07-03,26,2022,Île-de-France,444.0,4435.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,87.26,2,1,1,1,7,1,464.25,0.9563812600969306,1,0.24300332038164746,1,57.50000000000001
2022-07-10,27,2022,Île-de-France,497.0,4973.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,89.35,2,1,1,1,7,1,473.5,1.0496304118268216,1,2.1137216191856223,2,62.5
2022-07-17,28,2022,Île-de-France,430.0,4296.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,75.58,2,1,1,1,7,1,466.75,0.9212640599892876,1,-0.25114868307600624,1,57.50000000000001
2022-07-24,29,2022,Île-de-France,424.0,4237.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,77.89,2,1,1,1,7,1,448.75,0.9448467966573816,1,-0.4629281131292864,1,57.50000000000001
2022-07-31,30,2022,Île-de-France,384.0,3844.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,80.27,2,1,1,1,7,1,433.75,0.8853025936599423,1,-1.8747909801511542,1,57.50000000000001
2022-08-07,31,2022,Île-de-France,387.0,3871.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,81.0,2,1,1,1,8,1,406.25,0.9526153846153846,1,1.3940507994392277,1,57.50000000000001
2022-08-14,32,2022,Île-de-France,346.0,3461.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,64.58,2,1,1,1,8,1,385.25,0.8981181051265412,1,0.30112287098368606,1,57.50000000000001
2022-08-21,33,2022,Île-de-France,333.0,3325.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,63.63,2,1,1,1,8,1,362.5,0.9186206896551724,1,-0.04541525267294911,1,57.50000000000001
2022-08-28,34,2022,Île-de-France,272.0,2718.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,65.92,2,1,1,1,8,1,334.5,0.8131539611360239,1,-1.6714787559848525,1,57.50000000000001
2022-09-04,35,2022,Île-de-France,275.0,2749.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,67.72,2,1,1,1,9,1,306.5,0.8972267536704731,1,1.3884682653712492,1,57.50000000000001
2022-09-11,36,2022,Île-de-France,262.0,2624.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,49.11,2,1,1,1,9,1,285.5,0.9176882661996497,1,1.0334311400796239,1,57.50000000000001
2022-09-18,37,2022,Île-de-France,239.0,2385.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,43.89,2,1,1,1,9,1,262.0,0.9122137404580153,1,0.4052885337944403,1,57.50000000000001
2022-09-25,38,2022,Île-de-France,203.0,2030.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,34.81,2,1,1,1,9,1,244.75,0.8294177732379979,1,-0.5778911977823687,1,57.50000000000001
2022-10-02,39,2022,Île-de-France,175.0,1751.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,45.54,2,1,1,1,10,1,219.75,0.7963594994311718,1,1.3645065470591926,1,57.50000000000001
2022-10-09,40,2022,Île-de-France,146.0,1457.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,33.25,2,1,1,1,10,1,190.75,0.765399737876802,1,0.5099899885188015,1,57.50000000000001
2022-10-16,41,2022,Île-de-France,108.0,1077.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,29.83,2,1,1,1,10,1,158.0,0.6835443037974683,1,-0.6097213640513662,1,57.50000000000001
2022-10-23,42,2022,Île-de-France,130.0,1298.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,23.01,2,1,1,1,10,1,139.75,0.9302325581395349,1,0.038532576910309806,1,57.50000000000001
2022-10-30,43,2022,Île-de-France,99.0,993.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,33.89,2,1,1,1,10,1,120.75,0.8198757763975155,1,-0.8749161580811429,1,57.50000000000001
2022-11-06,44,2022,Île-de-France,37.0,369.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,23.62,2,1,1,1,11,1,93.5,0.39572192513368987,1,-0.5570089759136998,1,57.50000000000001
2022-11-13,45,2022,Île-de-France,56.0,555.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,12.38,2,1,1,1,11,1,80.5,0.6956521739130435,1,0.33197734964456505,1,57.50000000000001
2022-11-20,46,2022,Île-de-France,26.0,257.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,21.5,2,1,1,1,11,1,54.5,0.47706422018348627,1,-1.0716852696579584,1,57.50000000000001
2022-11-27,47,2022,Île-de-France,44.0,438.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,18.84,2,1,1,1,11,1,40.75,1.0797546012269938,1,-0.22948769807644434,1,57.50000000000001
2022-12-04,48,2022,Île-de-France,45.0,447.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,0.0,2,1,1,1,12,2,42.75,1.0526315789473684,1,0.9474044652819769,1,65.0
2022-12-11,49,2022,Île-de-France,29.0,290.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,23.5,2,1,1,1,12,2,36.0,0.8055555555555556,1,0.19291041148275542,1,65.0
2022-12-18,50,2022,Île-de-France,15.0,151.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,8.19,2,1,1,1,12,2,33.25,0.45112781954887216,1,-0.4672718855915633,1,65.0
2022-12-25,51,2022,Île-de-France,21.0,205.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,14.19,2,1,1,1,12,2,27.5,0.7636363636363637,1,-0.18433661541685528,1,65.0
2023-01-01,52,2023,Île-de-France,16.0,159.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,4.56,2,1,1,1,1,2,20.25,0.7901234567901234,1,-2.0300528933773325,2,70.0
2023-01-08,1,2023,Île-de-France,71.0,714.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,20.29,2,1,1,1,1,2,30.75,2.3089430894308944,2,-0.09883665592355989,1,75.0
2023-01-15,2,2023,Île-de-France,79.0,787.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,23.0,2,1,1,1,1,2,46.75,1.6898395721925135,2,0.18206752406971613,1,75.0
2023-01-22,3,2023,Île-de-France,87.0,869.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,39.76,2,1,1,1,1,2,63.25,1.3754940711462451,1,0.46297170406299215,1,65.0
2023-01-29,4,2023,Île-de-France,116.0,1161.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,14.74,2,1,1,1,1,2,88.25,1.3144475920679888,1,1.4812493565386178,1,65.0
2023-02-05,5,2023,Île-de-France,129.0,1286.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,10.42,2,1,1,1,2,2,102.75,1.2554744525547445,1,-0.7111394799345708,1,65.0
2023-02-12,6,2023,Île-de-France,84.0,842.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,26.18,2,1,1,1,2,2,104.0,0.8076923076923077,1,-1.8891005816666824,1,65.0
2023-02-19,7,2023,Île-de-France,212.0,2118.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,39.74,2,1,1,1,2,2,135.25,1.567467652495379,2,1.4615443299268793,1,75.0
2023-02-26,8,2023,Île-de-France,154.0,1544.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,17.55,2,1,1,1,2,2,144.75,1.063903281519862,1,-0.05671664563895327,1,65.0
2023-03-05,9,2023,Île-de-France,246.0,2463.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,27.94,2,1,1,1,3,2,174.0,1.4137931034482758,1,-0.5311524416800448,1,65.0
2023-03-12,10,2023,Île-de-France,248.0,2475.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,27.95,2,1,1,1,3,2,215.0,1.1534883720930234,1,-0.48187025636952513,1,65.0
2023-03-19,11,2023,Île-de-France,241.0,2405.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,33.9,2,1,1,1,3,2,222.25,1.0843644544431945,1,-0.6543579049563439,1,65.0
2023-03-26,12,2023,Île-de-France,334.0,3341.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,53.3,2,1,1,1,3,2,267.25,1.2497661365762396,1,1.6372637119828197,1,65.0
2023-04-02,13,2023,Île-de-France,330.0,3304.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,52.87,2,1,1,1,4,1,288.25,1.144839549002602,1,-1.4812735168781845,1,57.50000000000001
2023-04-09,14,2023,Île-de-France,339.0,3391.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,59.9,2,1,1,1,4,1,311.0,1.090032154340836,1,-1.1997815056471108,1,57.50000000000001
2023-04-16,15,2023,Île-de-France,380.0,3796.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,58.93,2,1,1,1,4,1,345.75,1.099060014461316,1,0.08257098996111457,1,57.50000000000001
2023-04-23,16,2023,Île-de-France,418.0,4183.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,68.55,2,1,1,1,4,1,366.75,1.139740967961827,1,1.271092815158982,1,57.50000000000001
2023-04-30,17,2023,Île-de-France,381.0,3809.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,60.9,2,1,1,1,4,1,379.5,1.0039525691699605,1,0.11384788009790056,1,57.50000000000001
2023-05-07,18,2023,Île-de-France,421.0,4206.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,81.19,2,1,1,1,5,1,400.0,1.0525,1,-1.1762862496325641,1,57.50000000000001
2023-05-14,19,2023,Île-de-France,433.0,4328.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,73.41,2,1,1,1,5,1,413.25,1.0477918935269208,1,-0.7148858321011469,1,57.50000000000001
2023-05-21,20,2023,Île-de-France,505.0,5054.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,60.11,2,1,1,1,5,1,435.0,1.160919540229885,1,2.0535166730873557,2,62.5
2023-05-28,21,2023,Île-de-France,468.0,4682.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,79.83,2,1,1,1,5,1,456.75,1.0246305418719213,1,0.6308653856988197,1,57.50000000000001
2023-06-04,22,2023,Île-de-France,467.0,4672.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,80.38,2,1,1,1,6,1,468.25,0.997330485851575,1,-0.020205277717829564,1,57.50000000000001
2023-06-11,23,2023,Île-de-France,481.0,4807.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,58.21,2,1,1,1,6,1,480.25,1.0015616866215513,1,0.8991348584433764,1,57.50000000000001
2023-06-18,24,2023,Île-de-France,459.0,4595.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,52.52,2,1,1,1,6,1,468.75,0.9792,1,-0.5455424983813758,1,57.50000000000001
2023-06-25,25,2023,Île-de-France,467.0,4666.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,77.51,2,1,1,1,6,1,468.5,0.9967982924226254,1,-0.020205277717829564,1,57.50000000000001
2023-07-02,26,2023,Île-de-France,483.0,4825.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,90.76,2,1,1,1,7,1,472.5,1.0222222222222221,1,1.6195696157279684,1,57.50000000000001
2023-07-09,27,2023,Île-de-France,466.0,4661.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,59.5,2,1,1,1,7,1,468.75,0.9941333333333333,1,1.0195278972436748,1,57.50000000000001
2023-07-16,28,2023,Île-de-France,429.0,4285.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,61.51,2,1,1,1,7,1,461.25,0.9300813008130081,1,-0.2864452547515529,1,57.50000000000001
2023-07-23,29,2023,Île-de-France,429.0,4290.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,67.13,2,1,1,1,7,1,451.75,0.9496402877697842,1,-0.2864452547515529,1,57.50000000000001
2023-07-30,30,2023,Île-de-France,412.0,4120.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,70.26,2,1,1,1,7,1,434.0,0.9493087557603687,1,-0.8864869732358467,1,57.50000000000001
2023-08-06,31,2023,Île-de-France,393.0,3933.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,68.82,2,1,1,1,8,1,415.75,0.9452796151533374,1,1.5539914718961363,1,57.50000000000001
2023-08-13,32,2023,Île-de-France,312.0,3122.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,39.76,2,1,1,1,8,1,386.5,0.8072445019404916,1,-0.605207606272129,1,57.50000000000001
2023-08-20,33,2023,Île-de-France,334.0,3336.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,54.27,2,1,1,1,8,1,362.75,0.9207443142660234,1,-0.018758473930131022,1,57.50000000000001
2023-08-27,34,2023,Île-de-France,288.0,2879.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,40.61,2,1,1,1,8,1,331.75,0.8681235870384325,1,-1.244970296099763,1,57.50000000000001
2023-09-03,35,2023,Île-de-France,288.0,2883.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,24.08,2,1,1,1,9,1,305.5,0.9427168576104746,1,1.7435053906628748,1,57.50000000000001
2023-09-10,36,2023,Île-de-France,243.0,2425.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,32.29,2,1,1,1,9,1,288.25,0.8430182133564614,1,0.5145307261918635,1,57.50000000000001
2023-09-17,37,2023,Île-de-France,212.0,2120.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,54.01,2,1,1,1,9,1,257.75,0.8225024248302619,1,-0.3320962648881665,1,57.50000000000001
2023-09-24,38,2023,Île-de-France,223.0,2231.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,15.41,2,1,1,1,9,1,241.5,0.9233954451345756,1,-0.03168023579525264,1,57.50000000000001
2023-10-01,39,2023,Île-de-France,201.0,2006.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,33.09,2,1,1,1,10,1,219.75,0.9146757679180887,1,2.1306248409229918,2,62.5
2023-10-08,40,2023,Île-de-France,142.0,1419.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,33.74,2,1,1,1,10,1,194.5,0.7300771208226221,1,0.39212563561667857,1,57.50000000000001
2023-10-15,41,2023,Île-de-France,103.0,1034.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,24.6,2,1,1,1,10,1,167.25,0.6158445440956651,1,-0.7570518051790199,1,57.50000000000001
2023-10-22,42,2023,Île-de-France,103.0,1033.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,13.08,2,1,1,1,10,1,137.25,0.7504553734061931,1,-0.7570518051790199,1,57.50000000000001
2023-10-29,43,2023,Île-de-France,110.0,1101.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,18.29,2,1,1,1,10,1,114.5,0.9606986899563319,1,-0.5507891876003048,1,57.50000000000001
2023-11-05,44,2023,Île-de-France,71.0,710.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,16.32,2,1,1,1,11,1,96.75,0.7338501291989664,1,1.0338086592958269,1,57.50000000000001
2023-11-12,45,2023,Île-de-France,80.0,801.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,0.0,2,1,1,1,11,1,91.0,0.8791208791208791,1,1.454907445086584,1,57.50000000000001
2023-11-19,46,2023,Île-de-France,37.0,365.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,6.35,2,1,1,1,11,1,74.5,0.4966442953020134,1,-0.5570089759136998,1,57.50000000000001
2023-11-26,47,2023,Île-de-France,36.0,362.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,2.95,2,1,1,1,11,1,56.0,0.6428571428571429,1,-0.6037977298904506,1,57.50000000000001
2023-12-03,48,2023,Île-de-France,29.0,291.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,0.0,2,1,1,1,12,2,45.5,0.6373626373626373,1,0.19291041148275542,1,65.0
2023-12-10,49,2023,Île-de-France,4.0,39.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,6.88,2,1,1,1,12,2,26.5,0.1509433962264151,1,-0.985986547578528,1,65.0
2023-12-17,50,2023,Île-de-France,54.0,538.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,3.37,2,1,1,1,12,2,30.75,1.7560975609756098,2,1.3718073705440388,1,75.0
2023-12-24,51,2023,Île-de-France,32.0,318.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,13.86,2,1,1,1,12,2,29.75,1.0756302521008403,1,0.33437804657010944,1,65.0
2023-12-31,52,2023,Île-de-France,35.0,349.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,6.53,2,1,1,1,12,2,31.25,1.12,1,0.47584568165746344,1,65.0
2024-01-07,1,2024,Île-de-France,49.0,488.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,11.22,2,1,1,1,1,2,42.5,1.1529411764705881,1,-0.871323150905069,1,65.0
2024-01-14,2,2024,Île-de-France,46.0,462.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,7.11,2,1,1,1,1,2,40.5,1.1358024691358024,1,-0.9766622184025475,1,65.0
2024-01-21,3,2024,Île-de-France,88.0,875.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,10.82,2,1,1,1,1,2,54.5,1.614678899082569,2,0.49808472656215164,1,75.0
2024-01-28,4,2024,Île-de-France,109.0,1086.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,18.85,2,1,1,1,1,2,73.0,1.4931506849315068,1,1.2354581990445013,1,65.0
2024-02-04,5,2024,Île-de-France,97.0,966.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,31.41,2,1,1,1,2,2,85.0,1.1411764705882352,1,-1.5488007078329613,1,65.0
2024-02-11,6,2024,Île-de-France,175.0,1750.0,,,11,12278200,16.5,2023,INSEE_estimations_2023,49.9,52.1,44.1,48.0,48.9,50.9,35.63,2,1,1,1,2,2,117.25,1.492537313432836,1,0.4929985351693654,1,65.0
