1er jour de la semaine;Semaine;Classe d'âge;Taux de passages aux urgences pour grippe;Taux d'hospitalisations après passages aux urgences pour grippe;Taux d'actes médicaux SOS médecins pour grippe
2024-09-16;2024-S38;65 ans ou plus;99.007673095;102.89737341;1343.9964456
2024-09-23;2024-S39;65 ans ou plus;123.93137874;152.71414688;1916.2830532
2024-09-30;2024-S40;05-14 ans;164.74831356;53.262316911;3302.3994649
2024-09-30;2024-S40;65 ans ou plus;97.457050904;98.012523822;1820.2621177
2024-09-30;2024-S40;Tous âges;197.13983858;100.3395049;3594.1780629
2024-10-07;2024-S41;65 ans ou plus;122.47397428;110.74496245;1553.9689206
2024-10-14;2024-S42;05-14 ans;196.59389645;115.14104778;2805.1948052
2024-10-14;2024-S42;Tous âges;197.45620454;106.27426936;3046.0097389
2024-10-21;2024-S43;65 ans ou plus;120.97471052;114.32395505;1606.2228508
2024-11-04;2024-S45;00-04 ans;410.58270114;329.45310784;1261.7132738
2024-11-04;2024-S45;05-14 ans;267.18960657;199.43019943;3211.0928663
2024-11-11;2024-S46;05-14 ans;382.26485842;141.60294534;3908.3251119
2024-11-11;2024-S46;15-64 ans;286.20883775;79.92443508;5007.4693756
2024-11-11;2024-S46;65 ans ou plus;150.92635507;172.25312738;1770.28451
2024-11-11;2024-S46;Tous âges;300.94690895;148.85092649;3848.2224198
2024-11-25;2024-S48;00-04 ans;1041.9767788;584.30717863;2715.5103562
2024-11-25;2024-S48;05-14 ans;774.08256881;716.05618287;6689.491704
2024-11-25;2024-S48;15-64 ans;500.13298635;284.15221926;6804.7825191
2024-12-02;2024-S49;00-04 ans;1959.019653;1617.3827806;4206.4407846
2024-12-09;2024-S50;05-14 ans;2711.296352;2008.0321285;13211.845103
2024-12-09;2024-S50;Tous âges;1681.3308926;1201.2492993;10756.591913
2024-12-16;2024-S51;00-04 ans;5913.6237676;4364.2072214;10960.451977
2024-12-16;2024-S51;05-14 ans;5369.4037124;3352.1126761;19820.074686
2024-12-16;2024-S51;65 ans ou plus;2069.9711535;2651.134766;6184.8574238
2024-12-23;2024-S52;00-04 ans;8548.6731819;6768.9387949;12639.588351
2024-12-23;2024-S52;Tous âges;4918.6682101;4334.9176379;18184.714052
2025-01-13;2025-S03;00-04 ans;11142.690385;8668.4725985;21114.510227
2025-01-13;2025-S03;15-64 ans;2675.7344641;1939.3392716;25001.777462
2025-01-13;2025-S03;65 ans ou plus;2944.5681338;3938.8334592;9105.6208868
2025-01-13;2025-S03;Tous âges;4118.4466628;3535.2846504;24088.309082
2025-01-20;2025-S04;15-64 ans;3327.6901915;2384.5985561;29375.484599
2025-01-27;2025-S05;00-04 ans;11413.030845;9611.612397;20436.293899
2025-02-03;2025-S06;05-14 ans;5758.7462752;4260.5156038;28129.916835
2025-02-03;2025-S06;15-64 ans;2481.1530883;1864.1320365;23502.49361
2025-02-10;2025-S07;00-04 ans;8505.752864;7165.4790182;14011.553273
2025-02-10;2025-S07;05-14 ans;5264.6742974;3937.240971;23073.115542
2025-02-10;2025-S07;15-64 ans;2166.9493122;1580.7384097;20437.08104
2025-02-10;2025-S07;65 ans ou plus;2299.0693976;3139.8542305;6959.5102567
2025-02-17;2025-S08;00-04 ans;5910.3012583;4757.064444;10590.154632
2025-02-17;2025-S08;65 ans ou plus;1758.6598145;2562.9424602;5620.4452431
2025-02-17;2025-S08;Tous âges;2344.2498486;2201.0261449;13980.34153
2025-02-24;2025-S09;05-14 ans;2084.6227424;1070.4727921;10300.306044
2025-03-03;2025-S10;00-04 ans;2698.7284837;1662.1129326;4790.7013273
2025-03-10;2025-S11;00-04 ans;1856.0356908;1472.1801256;3445.3972831
2025-03-10;2025-S11;05-14 ans;881.03726243;716.64829107;6346.922462
2025-03-24;2025-S13;Tous âges;485.87726123;409.49137586;3837.8314112
2025-03-31;2025-S14;15-64 ans;330.58187496;155.69318064;4175.3778149
2025-03-31;2025-S14;Tous âges;363.61487974;266.21361301;3382.4216924
2025-04-14;2025-S16;00-04 ans;435.10184102;322.32070911;1041.1582886
2025-04-21;2025-S17;65 ans ou plus;154.47523853;165.72102691;1123.5955056
2025-04-28;2025-S18;05-14 ans;116.68344468;84.459459459;1753.6071032
2025-04-28;2025-S18;65 ans ou plus;100.15802711;113.15963789;879.67644085
2025-04-28;2025-S18;Tous âges;148.54312418;90.618857087;1658.4202519
2025-05-05;2025-S19;15-64 ans;127.91101122;43.43262514;2120.4819277
2025-05-26;2025-S22;00-04 ans;195.50611301;190.29495718;987.02763677
2025-06-02;2025-S23;05-14 ans;93.453881596;82.667401488;1564.3691911
2025-06-02;2025-S23;15-64 ans;132.78065224;47.876342247;2342.5537415
2025-06-09;2025-S24;05-14 ans;98.399370244;54.333061668;1700.6491725
2025-06-09;2025-S24;15-64 ans;127.83026492;44.89725436;2226.8713162
2025-06-09;2025-S24;65 ans ou plus;66.141273276;73.815404707;799.51421921
2025-06-16;2025-S25;00-04 ans;200.0;215.20803443;1031.5723664
2025-06-23;2025-S26;15-64 ans;110.54381938;60.414848627;1851.1858167
2025-06-30;2025-S27;05-14 ans;219.1014202;30.950170226;1584.3586718
2025-07-21;2025-S30;00-04 ans;292.30475948;57.012542759;742.03854478
2025-07-21;2025-S30;05-14 ans;155.6988974;65.445026178;1603.1569861
2025-07-21;2025-S30;Tous âges;143.04852297;95.428001709;1598.869539
2025-07-28;2025-S31;00-04 ans;291.46521277;97.055968942;825.13846502
2025-08-04;2025-S32;00-04 ans;256.83099094;400.4004004;643.5006435
2025-08-11;2025-S33;00-04 ans;249.47882847;287.72378517;766.93097621
2025-08-11;2025-S33;05-14 ans;139.29832518;34.904013962;1330.5244484
2025-08-18;2025-S34;00-04 ans;196.99140401;69.348127601;887.25088725
2025-08-25;2025-S35;05-14 ans;124.01030239;68.143100511;1675.9117196
2025-08-25;2025-S35;15-64 ans;144.87981561;48.726158986;2409.0441932
2025-08-25;2025-S35;65 ans ou plus;75.964580097;74.253891189;810.46772776
2025-09-01;2025-S36;00-04 ans;262.65768101;59.31198102;1098.9010989
2025-09-08;2025-S37;15-64 ans;174.95777753;69.693696205;3849.4318182
2025-09-15;2025-S38;Tous âges;193.6873463;99.379220213;3959.8251865
2025-09-29;2025-S40;05-14 ans;209.47653635;83.495686056;4191.7736442
2025-09-29;2025-S40;15-64 ans;279.72594965;96.109351084;6172.9071871
2025-10-06;2025-S41;05-14 ans;202.60996492;29.095141111;4066.6724845
2025-10-06;2025-S41;Tous âges;243.23780119;139.34301836;4215.9241288
